mode	paramCurves	correct	avgTime	ratio	perImprov	avgFST3	avgFST4
3+n	0.98	0.9827586206896552	4.322165452000263	0.8933154445217163	0.1066845554782837	36	2
3+n	0.98	0.9473684210526316	4.589306988999852	0.9924932618037828	0.0075067381962171	32	3
3+n	0.98	0.945945945945946	2.332279281999945	0.9888975552358378	0.0111024447641622	25	2
3+n	0.98	0.9736842105263158	2.7610334620003414	0.9875516577754188	0.0124483422245811	32	1
3+n	0.98	0.956140350877193	3.3767743830003383	0.987446387100678	0.0125536128993219	27	4
3+n	0.98	0.9734513274336284	3.748347445000036	0.8954705104221078	0.1045294895778922	32	3
3+n	0.98	0.9821428571428572	3.718882241999381	0.9016643704191024	0.0983356295808975	27	2
3+n	0.98	0.9652173913043478	2.398397582000144	0.9856873167540122	0.0143126832459877	30	2
3+n	0.98	0.9646017699115044	3.3587524179993125	0.8856726232491783	0.1143273767508217	31	4
4+1	0.4	1.0	0.0059666750003088	0.9050522194452234	0.0949477805547766	0	1
4+1	0.4	1.0	0.1949449799994909	0.9004282811004037	0.0995717188995962	0	1
4+1	0.4	0.5	0.2016933009999775	0.913941469976952	0.086058530023048	0	1
4+1	0.4	1.0	0.0057961150005212	0.9031598685930216	0.0968401314069784	0	1
4+1	0.4	1.0	0.0057691350002642	0.9023724914013777	0.0976275085986223	0	1
4+1	0.4	1.0	0.005564585000684	0.9017035032170414	0.0982964967829586	0	1
4+1	0.4	1.0	0.005715925000004	0.9008882243259694	0.0991117756740306	0	1
4+1	0.4	1.0	0.0059838150000359	0.9034450105584912	0.0965549894415087	0	1
4+1	0.4	1.0	0.005640244999995	0.9019960046199555	0.0980039953800443	0	1
4+1	0.4	1.0	0.0057059850005316	0.9012502777832408	0.0987497222167591	0	1
4+1	0.4	1.0	0.0055826150000939	0.904872470658064	0.0951275293419359	0	1
4+1	0.4	1.0	0.1955241159994329	0.9057999562050773	0.0942000437949227	0	1
4+1	0.4	1.0	0.1966211779999866	0.9016572093867532	0.0983427906132469	0	1
4+1	0.4	1.0	0.006603205999454	0.9027232705600876	0.0972767294399122	0	1
4+1	0.4	1.0	0.008649351000713	0.9002899859136564	0.0997100140863436	0	1
4+1	0.4	1.0	0.005662965000738	0.9036370582670102	0.0963629417329897	0	1
4+1	0.4	1.0	0.0060779850000471	0.9074666972883072	0.0925333027116926	0	1
4+1	0.4	1.0	0.0056265149996761	0.904968802065762	0.0950311979342379	0	1
4+1	0.4	1.0	0.0061306750003495	0.9024567876037356	0.0975432123962642	0	1
4+1	0.4	1.0	0.0055869349998829	0.9055526354263844	0.0944473645736156	0	1
4+1	0.4	1.0	0.1986532719993192	0.9029403814444176	0.0970596185555825	0	1
4+1	0.4	1.0	0.0061031650002405	0.9067055453564442	0.0932944546435557	0	1
4+1	0.4	1.0	0.1926566459997047	0.904534525079011	0.095465474920989	0	1
4+1	0.4	1.0	0.0080953990000125	0.9008223258846464	0.0991776741153537	0	1
4+1	0.4	1.0	0.006223073000001	0.9018360849461732	0.0981639150538269	0	1
4+1	0.4	1.0	0.1934653440002876	0.902562085243125	0.097437914756875	0	1
4+1	0.4	1.0	0.0076997880005365	0.9062956466678856	0.0937043533321143	0	1
4+1	0.4	1.0	0.0057696549993124	0.9074983323482704	0.0925016676517296	0	1
4+1	0.4	1.0	0.0061514640001405	0.9032936301211488	0.0967063698788512	0	1
4+1	0.4	1.0	0.2016745999999329	0.9026021392239642	0.0973978607760358	0	1
4+1	0.4	0.5	0.0082616230001804	0.9103576220934454	0.0896423779065546	0	1
4+1	0.4	1.0	0.0062644359995829	0.9011476001501112	0.0988523998498887	0	1
4+1	0.4	1.0	0.0057804760008366	0.904353442421967	0.0956465575780329	0	1
4+1	0.4	1.0	0.0057252649994552	0.9013562468786384	0.0986437531213616	0	1
4+1	0.4	1.0	0.0060018949998266	0.905155827882882	0.0948441721171179	0	1
4+1	0.4	1.0	0.0058193659997414	0.9009736721263896	0.0990263278736104	0	1
4+1	0.4	1.0	0.0057243340006607	0.9066928746713132	0.0933071253286869	0	1
4+1	0.4	1.0	0.0058060539995494	0.8999743475318983	0.1000256524681016	0	1
4+1	0.4	1.0	0.0057271160003438	0.9066661119458044	0.0933338880541957	0	1
4+1	0.4	1.0	0.0056632740006534	0.9001214502763961	0.0998785497236038	0	1
4+1	0.4	1.0	0.0062176550000003	0.901564983516588	0.098435016483412	0	1
4+1	0.4	1.0	0.0057081750001088	0.9068014337544068	0.0931985662455932	0	1
4+1	0.4	1.0	0.0055833850001363	0.9054961037447368	0.0945038962552633	0	1
4+1	0.4	1.0	0.0056670149997444	0.9012943244389824	0.0987056755610175	0	1
4+1	0.4	1.0	0.0055306759995801	0.9055696932593438	0.0944303067406562	0	1
4+1	0.4	1.0	0.0058375250000608	0.9017396977549932	0.0982603022450067	0	1
4+1	0.4	1.0	0.0059664049995262	0.9015010706212352	0.0984989293787647	0	1
4+1	0.4	1.0	0.0055891940000947	0.9015638648039016	0.0984361351960982	0	1
4+1	0.4	1.0	0.005501046000063	0.9015567454823292	0.0984432545176708	0	1
4+1	0.4	1.0	0.198729371999434	0.9040037316847752	0.0959962683152249	0	1
4+1	0.4	1.0	0.1975679389997822	0.9021294551375252	0.0978705448624747	0	1
4+1	0.4	1.0	0.0074625259994718	0.9083604163061456	0.0916395836938543	0	1
4+1	0.4	1.0	0.008989283000119	0.9031212847604784	0.0968787152395217	0	1
4+1	0.4	0.5	0.0063772420007808	0.907287165043418	0.0927128349565818	0	1
4+1	0.4	1.0	0.0056901139996625	0.9024604369919046	0.0975395630080954	0	1
4+1	0.4	1.0	0.0058763139995789	0.9025754378348084	0.0974245621651914	0	1
4+1	0.4	1.0	0.0056326849999095	0.906435306391592	0.0935646936084081	0	1
4+1	0.4	1.0	0.0057571349998397	0.9061336662140536	0.0938663337859464	0	1
4+1	0.4	1.0	0.0058283140006096	0.9030334692254138	0.0969665307745861	0	1
4+1	0.4	0.5	0.0057041139998545	0.9019311525660524	0.0980688474339475	0	1
4+1	0.4	1.0	0.0056386249998467	0.9020948394405438	0.0979051605594562	0	1
4+1	0.4	1.0	0.0056563660000392	0.904625826664377	0.095374173335623	0	1
4+1	0.4	1.0	0.0056642549998286	0.9032227671698084	0.0967772328301915	0	1
4+1	0.4	1.0	0.0055421349998141	0.9028581588218682	0.0971418411781318	0	1
4+1	0.4	1.0	0.199764721000065	0.902854642093424	0.0971453579065758	0	1
4+1	0.4	1.0	0.0062295249999806	0.9051478247947742	0.0948521752052258	0	1
4+1	0.4	1.0	0.0056157340004574	0.9007827687790614	0.0992172312209386	0	1
4+1	0.4	1.0	0.0056124949996956	0.9042019784666055	0.0957980215333944	0	1
4+1	0.4	1.0	0.0057081449995166	0.9031447494406236	0.0968552505593765	0	1
4+1	0.4	1.0	0.0056416050001644	0.9004435485425842	0.0995564514574157	0	1
4+1	0.4	1.0	0.0058542550004858	0.9021485073019672	0.0978514926980328	0	1
4+1	0.4	1.0	0.0056778749994919	0.90115892338564	0.09884107661436	0	1
4+1	0.4	1.0	0.0057258549995822	0.9008088385761286	0.0991911614238714	0	1
4+1	0.4	0.5	0.0061689060003118	0.9132305880798128	0.0867694119201871	0	1
4+1	0.4	0.5	0.1973154260003866	0.9051679957150752	0.0948320042849246	0	1
4+1	0.4	1.0	0.006356596999467	0.9044137582946942	0.0955862417053058	0	1
4+1	0.4	1.0	0.0058050349998666	0.9036471262331688	0.0963528737668312	0	1
4+1	0.4	1.0	0.0057952449997173	0.90130177690956	0.0986982230904399	0	1
4+1	0.4	1.0	0.0057121649997498	0.9012286537227618	0.0987713462772381	0	1
4+1	0.4	1.0	0.0056111550002242	0.906077724724907	0.093922275275093	0	1
4+1	0.4	1.0	0.0056342859998039	0.9038806863842406	0.0961193136157594	0	1
4+1	0.4	1.0	0.0056661260005057	0.901458771979218	0.098541228020782	0	1
4+1	0.4	1.0	0.1952852879994679	0.9006456682630437	0.0993543317369562	0	1
4+1	0.4	1.0	0.0058705639994514	0.9030060693624876	0.0969939306375125	0	1
4+1	0.4	1.0	0.0057198750000679	0.905441834604482	0.0945581653955179	0	1
4+1	0.4	1.0	0.0057676149999679	0.9055833146587952	0.0944166853412048	0	1
4+1	0.4	1.0	0.1967352499996195	0.8995648428622692	0.1004351571377307	0	1
4+1	0.4	1.0	0.0079822210000202	0.9057760231530828	0.094223976846917	0	1
4+1	0.4	1.0	0.0062242149997473	0.90334724308729	0.0966527569127101	0	1
4+1	0.4	0.5	0.0061012850001134	0.9086949945214438	0.0913050054785562	0	1
4+1	0.4	1.0	0.0057332149999638	0.9005270251181403	0.0994729748818596	0	1
4+1	0.4	1.0	0.0056772449997879	0.90544086602147	0.09455913397853	0	1
4+1	0.4	1.0	0.0056485449995307	0.9043662585805904	0.0956337414194097	0	1
4+1	0.4	1.0	0.0056284239999513	0.9079362893497408	0.0920637106502592	0	1
4+1	0.4	1.0	0.1938211360002242	0.9038211358029312	0.0961788641970688	0	1
4+1	0.4	1.0	0.0079093559998	0.902285530589334	0.0977144694106659	0	1
4+1	0.4	1.0	0.0058925840003212	0.899908418593868	0.1000915814061319	0	1
4+1	0.4	1.0	0.0056416449997414	0.9055055820484712	0.0944944179515288	0	1
4+1	0.4	1.0	0.0057978450004156	0.901575702332688	0.0984242976673119	0	1
4+1	0.4	1.0	0.0056751550000626	0.9007958263760736	0.0992041736239265	0	1
4+1	0.6	1.0	0.0056222550001621	0.8852913051310606	0.1147086948689394	0	1
4+1	0.6	1.0	0.5871046699994622	0.8826771998364006	0.1173228001635994	0	1
4+1	0.6	1.0	0.2038491839994094	0.8909279259676772	0.1090720740323227	0	1
4+1	0.6	1.0	0.6637173700000858	0.8836854718647691	0.1163145281352309	0	1
4+1	0.6	1.0	0.0060636950001935	0.8833952045998589	0.1166047954001411	0	1
4+1	0.6	1.0	0.0059372149999035	0.8831451913774719	0.116854808622528	0	1
4+1	0.6	1.0	0.3089226539996161	0.8826139350481013	0.1173860649518987	0	1
4+1	0.6	1.0	0.0064577559996905	0.8843523917289582	0.1156476082710418	0	1
4+1	0.6	1.0	0.5833348440000918	0.8838125867227306	0.1161874132772694	0	1
4+1	0.6	1.0	0.0062266049999379	0.8830044659898106	0.1169955340101893	0	1
4+1	0.6	1.0	0.0057359840002391	0.8851489560878885	0.1148510439121115	0	1
4+1	0.6	1.0	0.5785318359994562	0.8857176711479423	0.1142823288520576	0	1
4+1	0.6	1.0	0.5817912170005002	0.8834477483213655	0.1165522516786344	0	1
4+1	0.6	1.0	0.0061991850006961	0.8839001928333877	0.1160998071666122	0	1
4+1	0.6	1.0	0.0061552050001409	0.8826227976517017	0.1173772023482982	0	1
4+1	0.6	1.0	0.0060185849997651	0.8847849733822821	0.1152150266177178	0	1
4+1	0.6	1.0	0.0062190349999582	0.8866331435083867	0.1133668564916132	0	1
4+1	0.6	1.0	0.0062488960002156	0.8846613658971086	0.1153386341028913	0	1
4+1	0.6	1.0	0.0060781960000895	0.883879393354641	0.1161206066453589	0	1
4+1	0.6	1.0	0.5785757359999479	0.8851529836021735	0.1148470163978264	0	1
4+1	0.6	1.0	0.5775677680003355	0.8835397865058076	0.1164602134941924	0	1
4+1	0.6	1.0	0.0062481550003212	0.8862725373393141	0.1137274626606859	0	1
4+1	0.6	1.0	0.5716208060002828	0.884917778470195	0.1150822215298049	0	1
4+1	0.6	1.0	0.0062817959997119	0.8828125055432355	0.1171874944567644	0	1
4+1	0.6	1.0	0.0065812160000859	0.8834722927717864	0.1165277072282136	0	1
4+1	0.6	1.0	0.5750710660004188	0.8837431009617892	0.1162568990382107	0	1
4+1	0.6	1.0	0.0066788240001187	0.8859122590402783	0.1140877409597217	0	1
4+1	0.6	1.0	0.5785505779995219	0.8866506957028614	0.1133493042971386	0	1
4+1	0.6	1.0	0.0058017660003315	0.8843081672665678	0.1156918327334322	0	1
4+1	0.6	1.0	0.5786418779998712	0.8840162291029519	0.1159837708970481	0	1
4+1	0.6	1.0	0.5787045470005978	0.8889920294780892	0.1110079705219108	0	1
4+1	0.6	1.0	0.0063701049994051	0.8828378927617239	0.1171621072382761	0	1
4+1	0.6	1.0	0.3017398560004949	0.8854178528946591	0.1145821471053408	0	1
4+1	0.6	1.0	0.0061942450001879	0.8832494919883996	0.1167505080116003	0	1
4+1	0.6	1.0	0.0061914949992569	0.8854588748879132	0.1145411251120868	0	1
4+1	0.6	1.0	0.5729409759996997	0.8830759146856351	0.1169240853143649	0	1
4+1	0.6	1.0	0.0058077749999938	0.886246511475022	0.113753488524978	0	1
4+1	0.6	1.0	0.0060143440005049	0.8823818296478083	0.1176181703521916	0	1
4+1	0.6	1.0	0.0059819550006068	0.8858717647455647	0.1141282352544352	0	1
4+1	0.6	1.0	0.0056230650006909	0.882490980139067	0.1175090198609329	0	1
4+1	0.6	1.0	0.0060507850002977	0.8826327173963254	0.1173672826036745	0	1
4+1	0.6	1.0	0.0056708550000621	0.8865085191692375	0.1134914808307625	0	1
4+1	0.6	1.0	0.0059556249998422	0.8861425097518478	0.1138574902481521	0	1
4+1	0.6	1.0	0.5804430980006146	0.8833173517564267	0.1166826482435733	0	1
4+1	0.6	1.0	0.0061728949995085	0.8857517257359798	0.1142482742640201	0	1
4+1	0.6	1.0	0.5788781130004281	0.8831894719721647	0.1168105280278353	0	1
4+1	0.6	1.0	0.0071201559994733	0.8836867859390518	0.1163132140609481	0	1
4+1	0.6	1.0	0.0060454949998529	0.882957444202025	0.1170425557979749	0	1
4+1	0.6	1.0	0.0065002150004147	0.8832660147089685	0.1167339852910315	0	1
4+1	0.6	1.0	0.5754754709996632	0.8844351527336147	0.1155648472663852	0	1
4+1	0.6	1.0	0.3128955940001106	0.8833407309530451	0.1166592690469549	0	1
4+1	0.6	1.0	0.5803100809998796	0.8873994213624988	0.1126005786375011	0	1
4+1	0.6	1.0	0.0068548660001397	0.884391899362964	0.1156081006370359	0	1
4+1	0.6	1.0	0.0058279249997212	0.8866147340476017	0.1133852659523982	0	1
4+1	0.6	1.0	0.006283145999987	0.8836841412106877	0.1163158587893122	0	1
4+1	0.6	1.0	0.0060796850002589	0.8839953578746547	0.1160046421253453	0	1
4+1	0.6	1.0	0.0056398149999949	0.886273361444643	0.113726638555357	0	1
4+1	0.6	1.0	0.5807883549996404	0.886039272421958	0.1139607275780419	0	1
4+1	0.6	1.0	0.585189277999234	0.8846394821683661	0.1153605178316339	0	1
4+1	0.6	1.0	0.0062985549993754	0.8840569880509862	0.1159430119490138	0	1
4+1	0.6	1.0	0.0056759950002742	0.8833530838177518	0.1166469161822482	0	1
4+1	0.6	1.0	0.0056628249994901	0.884882234247146	0.115117765752854	0	1
4+1	0.6	1.0	0.3083005420003246	0.8842405536747694	0.1157594463252306	0	1
4+1	0.6	1.0	0.0060623439994742	0.8837575941229693	0.1162424058770307	0	1
4+1	0.6	1.0	0.5806311710002774	0.884097591580052	0.115902408419948	0	1
4+1	0.6	1.0	0.006393955999556	0.8852601380543166	0.1147398619456834	0	1
4+1	0.6	1.0	0.5744730500000514	0.8832725379383434	0.1167274620616566	0	1
4+1	0.6	1.0	0.0062180360000638	0.8851596060395356	0.1148403939604644	0	1
4+1	0.6	1.0	0.0061504860004788	0.8841946938746204	0.1158053061253796	0	1
4+1	0.6	1.0	0.5794911560005858	0.8827155303491901	0.1172844696508098	0	1
4+1	0.6	1.0	0.5785766029994193	0.8840670977198357	0.1159329022801642	0	1
4+1	0.6	1.0	0.584486613000081	0.8830419736742917	0.1169580263257082	0	1
4+1	0.6	1.0	0.587799165999968	0.8832851669184257	0.1167148330815742	0	1
4+1	0.6	1.0	0.0070630140007779	0.8904246187391792	0.1095753812608207	0	1
4+1	0.6	1.0	0.3042956200006301	0.8855861751469256	0.1144138248530743	0	1
4+1	0.6	1.0	0.0058700460003819	0.8856401137646006	0.1143598862353993	0	1
4+1	0.6	1.0	0.5810190849997525	0.8843364342508472	0.1156635657491528	0	1
4+1	0.6	1.0	0.5782958640002107	0.8825254009131064	0.1174745990868936	0	1
4+1	0.6	1.0	0.0060304550006549	0.8834577040580001	0.1165422959419999	0	1
4+1	0.6	1.0	0.0057216149998566	0.8859981411081417	0.1140018588918583	0	1
4+1	0.6	1.0	0.0056561159999546	0.8848134803277821	0.1151865196722179	0	1
4+1	0.6	1.0	0.5840521580003042	0.8830386427653506	0.1169613572346494	0	1
4+1	0.6	1.0	0.5766799519997221	0.883202871067459	0.116797128932541	0	1
4+1	0.6	1.0	0.0062808350003251	0.8835436356383437	0.1164563643616563	0	1
4+1	0.6	1.0	0.0057897659999071	0.8855713816960353	0.1144286183039646	0	1
4+1	0.6	1.0	0.005701563999537	0.8859350459357022	0.1140649540642978	0	1
4+1	0.6	1.0	0.0057265659997938	0.882077318260528	0.1179226817394719	0	1
4+1	0.6	1.0	0.0056854650001696	0.8860813690662334	0.1139186309337666	0	1
4+1	0.6	1.0	0.0060930150002604	0.8841479874422276	0.1158520125577724	0	1
4+1	0.6	1.0	0.0060943449998376	0.8877637780416148	0.1122362219583852	0	1
4+1	0.6	1.0	0.581838265999977	0.883159233328624	0.116840766671376	0	1
4+1	0.6	1.0	0.5750839100001031	0.8854505641495102	0.1145494358504898	0	1
4+1	0.6	1.0	0.0063159750006889	0.8853051209570151	0.1146948790429849	0	1
4+1	0.6	1.0	0.0060365650006133	0.8873326940501538	0.1126673059498462	0	1
4+1	0.6	1.0	0.5776946740006679	0.8840351970775383	0.1159648029224617	0	1
4+1	0.6	1.0	0.0058770350005943	0.8833309348230233	0.1166690651769767	0	1
4+1	0.6	1.0	0.5781776150006408	0.8821955947592243	0.1178044052407757	0	1
4+1	0.6	1.0	0.0057998050006062	0.8856317017713754	0.1143682982286246	0	1
4+1	0.6	1.0	0.5823004659996514	0.8841719036046816	0.1158280963953184	0	1
4+1	0.6	1.0	0.0062471549999827	0.8829637541708416	0.1170362458291583	0	1
4+1	0.8	1.0	0.0057765049996305	0.8508813437375847	0.1491186562624152	0	1
4+1	0.8	1.0	0.763200821999817	0.8495973194937887	0.1504026805062113	0	1
4+1	0.8	1.0	0.759995684000387	0.8544484674026559	0.1455515325973441	0	1
4+1	0.8	1.0	0.3342687230006049	0.8494181080306641	0.1505818919693359	0	1
4+1	0.8	1.0	0.5806351519995587	0.8495418450774466	0.1504581549225534	0	1
4+1	0.8	1.0	0.0058098250001421	0.8494210372140834	0.1505789627859166	0	1
4+1	0.8	1.0	0.7619588289999228	0.8490707758867798	0.1509292241132201	0	1
4+1	0.8	1.0	0.1943318359999466	0.8503614837487731	0.1496385162512269	0	1
4+1	0.8	1.0	0.3144414739999774	0.8503249217835014	0.1496750782164986	0	1
4+1	0.8	1.0	0.0063263450001613	0.8495556945999639	0.150444305400036	0	1
4+1	0.8	1.0	0.0057974040000772	0.8506785547503704	0.1493214452496296	0	1
4+1	0.8	1.0	0.7571666859994366	0.8510301325516022	0.1489698674483978	0	1
4+1	0.8	1.0	0.1934799860000566	0.8499922482050659	0.150007751794934	0	1
4+1	0.8	1.0	0.0065375149997635	0.8500309584720336	0.1499690415279664	0	1
4+1	0.8	1.0	0.1971189260002575	0.8495315730872025	0.1504684269127975	0	1
4+1	0.8	1.0	0.0071778540004743	0.8509348515460015	0.1490651484539985	0	1
4+1	0.8	1.0	0.1938586859996576	0.8515089507122108	0.1484910492877892	0	1
4+1	0.8	1.0	0.0087749700005588	0.8498618369285897	0.1501381630714102	0	1
4+1	0.8	1.0	0.1979887079996842	0.8501315929204856	0.1498684070795144	0	1
4+1	0.8	1.0	0.2038250140003583	0.8503308681992695	0.1496691318007305	0	1
4+1	0.8	1.0	0.2005391909997342	0.8493298232185625	0.1506701767814374	0	1
4+1	0.8	1.0	0.0081879500003196	0.8513839028266821	0.1486160971733179	0	1
4+1	0.8	1.0	0.7620610149997447	0.8505474039329947	0.1494525960670053	0	1
4+1	0.8	1.0	0.1977233490006256	0.8494764178282229	0.150523582171777	0	1
4+1	0.8	1.0	0.0071450760005973	0.84988655762811	0.1501134423718899	0	1
4+1	0.8	1.0	0.3632584549995954	0.8498897712813698	0.1501102287186302	0	1
4+1	0.8	1.0	0.0063503259998469	0.851074227305511	0.148925772694489	0	1
4+1	0.8	1.0	0.3078870839999581	0.8514904103062181	0.1485095896937819	0	1
4+1	0.8	1.0	0.0061146250000092	0.8503286983699367	0.1496713016300632	0	1
4+1	0.8	1.0	0.5400992250006311	0.8502939032364704	0.1497060967635296	0	1
4+1	0.8	1.0	0.5803663530004997	0.8536262754146363	0.1463737245853636	0	1
4+1	0.8	1.0	0.0057390350002606	0.849235027350154	0.150764972649846	0	1
4+1	0.8	1.0	0.5765405140000439	0.8515033692036171	0.1484966307963828	0	1
4+1	0.8	1.0	0.0063813260003371	0.8498308751120501	0.1501691248879498	0	1
4+1	0.8	1.0	0.0064000259999374	0.8510404076800593	0.1489595923199407	0	1
4+1	0.8	1.0	0.584391876999689	0.8496944078054616	0.1503055921945384	0	1
4+1	0.8	1.0	0.0056606449998071	0.8513671869789666	0.1486328130210333	0	1
4+1	0.8	1.0	0.0061700550004388	0.8492730502529949	0.150726949747005	0	1
4+1	0.8	1.0	0.0059984850004184	0.8506768985197933	0.1493231014802066	0	1
4+1	0.8	1.0	0.0055519050001748	0.849414004980156	0.150585995019844	0	1
4+1	0.8	1.0	0.0055969349996303	0.8487075798439001	0.1512924201560999	0	1
4+1	0.8	1.0	0.0054775849994257	0.8517452220150978	0.1482547779849021	0	1
4+1	0.8	1.0	0.1961759460000394	0.8519255402119583	0.1480744597880416	0	1
4+1	0.8	1.0	0.3897129280003355	0.8499743406626924	0.1500256593373076	0	1
4+1	0.8	1.0	0.0067585070000859	0.8512457141038835	0.1487542858961165	0	1
4+1	0.8	1.0	0.5831491979997736	0.8496678882690946	0.1503321117309054	0	1
4+1	0.8	1.0	0.0064667850001569	0.8504255634405664	0.1495744365594336	0	1
4+1	0.8	1.0	0.0060664149996227	0.8492065512683347	0.1507934487316653	0	1
4+1	0.8	1.0	0.0062001850001252	0.8497493372119107	0.1502506627880893	0	1
4+1	0.8	1.0	0.7618854900001679	0.8501208212879123	0.1498791787120876	0	1
4+1	0.8	1.0	0.3638265230001707	0.8494872183872699	0.15051278161273	0	1
4+1	0.8	1.0	0.5806704970000283	0.8522431034176525	0.1477568965823474	0	1
4+1	0.8	1.0	0.0058266449996153	0.850604798919728	0.149395201080272	0	1
4+1	0.8	1.0	0.0057290859995191	0.851625106141631	0.148374893858369	0	1
4+1	0.8	1.0	0.0062741159999859	0.8498616635178015	0.1501383364821985	0	1
4+1	0.8	1.0	0.0058800650003831	0.8502554001797692	0.1497445998202308	0	1
4+1	0.8	1.0	0.0056608759996379	0.8515800259098523	0.1484199740901477	0	1
4+1	0.8	1.0	0.5706452750000608	0.8514075241522034	0.1485924758477965	0	1
4+1	0.8	1.0	0.5762577839996084	0.8510118524942816	0.1489881475057184	0	1
4+1	0.8	1.0	0.1954731639998499	0.8508273218690554	0.1491726781309446	0	1
4+1	0.8	1.0	0.1973020380000889	0.8495291056659481	0.1504708943340519	0	1
4+1	0.8	1.0	0.0058433249996596	0.8504604342050154	0.1495395657949846	0	1
4+1	0.8	1.0	0.5761133880005218	0.8502295909371173	0.1497704090628827	0	1
4+1	0.8	1.0	0.0061570549996758	0.8497518095120191	0.1502481904879808	0	1
4+1	0.8	1.0	0.7680278020006881	0.8502937906312978	0.1497062093687021	0	1
4+1	0.8	1.0	0.1975422770001387	0.8507356381641799	0.1492643618358201	0	1
4+1	0.8	1.0	0.7612281789997724	0.8503059113163299	0.14969408868367	0	1
4+1	0.8	1.0	0.0065390659992772	0.8511696500645136	0.1488303499354863	0	1
4+1	0.8	1.0	0.0062968950005597	0.8502357860714709	0.1497642139285291	0	1
4+1	0.8	1.0	0.5792757120007082	0.8495328769379725	0.1504671230620274	0	1
4+1	0.8	1.0	0.5732192549994579	0.8506628664449949	0.1493371335550051	0	1
4+1	0.8	1.0	0.6288585599995713	0.8496410822413	0.1503589177587	0	1
4+1	0.8	1.0	0.3032921160001933	0.8501519592323538	0.1498480407676462	0	1
4+1	0.8	1.0	0.202995775999625	0.8541585406861886	0.1458414593138114	0	1
4+1	0.8	1.0	0.5434517710000364	0.8512936041499282	0.1487063958500718	0	1
4+1	0.8	1.0	0.0059701750005842	0.8517833673008678	0.1482166326991322	0	1
4+1	0.8	1.0	1.0264600810005504	0.8501390568811328	0.1498609431188672	0	1
4+1	0.8	1.0	0.013224481999714	0.8491905254833373	0.1508094745166627	0	1
4+1	0.8	1.0	0.0124331299994082	0.8502483723290679	0.149751627670932	0	1
4+1	0.8	1.0	0.0115143689999968	0.8513159106412077	0.1486840893587923	0	1
4+1	0.8	1.0	0.0118686900004831	0.8508182932174219	0.1491817067825781	0	1
4+1	0.8	1.0	1.0149615230002382	0.8494017672691878	0.1505982327308122	0	1
4+1	0.8	1.0	0.9500096580004538	0.8502095043894903	0.1497904956105097	0	1
4+1	0.8	1.0	0.0063934360005077	0.8492453599089743	0.1507546400910256	0	1
4+1	0.8	1.0	0.0056364740003118	0.8510444822305419	0.1489555177694581	0	1
4+1	0.8	1.0	0.0055454339999414	0.8515474013024736	0.1484525986975263	0	1
4+1	0.8	1.0	0.0055562449997523	0.8490157270572348	0.1509842729427651	0	1
4+1	0.8	1.0	0.0055246950005312	0.8517076440457846	0.1482923559542154	0	1
4+1	0.8	1.0	0.1954947860003812	0.8500536997174492	0.1499463002825508	0	1
4+1	0.8	1.0	0.1946002859995133	0.8526175759797068	0.1473824240202932	0	1
4+1	0.8	1.0	0.5786457049998717	0.850172866590193	0.149827133409807	0	1
4+1	0.8	1.0	0.5828427179994833	0.8508294188684574	0.1491705811315425	0	1
4+1	0.8	1.0	0.0063975260000006	0.8513038703523768	0.1486961296476232	0	1
4+1	0.8	1.0	0.006691034999676	0.8523707064172975	0.1476292935827025	0	1
4+1	0.8	1.0	0.3067535890004365	0.8495597881362218	0.1504402118637782	0	1
4+1	0.8	1.0	0.1944623660001525	0.8493464459690142	0.1506535540309858	0	1
4+1	0.8	1.0	0.6634509080004136	0.8490088415760968	0.1509911584239032	0	1
4+1	0.8	1.0	0.0058624949997465	0.8510788692849666	0.1489211307150334	0	1
4+1	0.8	1.0	0.5787599220002448	0.8511864618608169	0.148813538139183	0	1
4+1	0.8	1.0	0.2037027510004918	0.8497096560067169	0.1502903439932831	0	1
4+1	0.9	1.0	0.0060498639995785	0.8199954677984647	0.1800045322015353	0	1
4+1	0.9	1.0	0.7631598420002774	0.8193009010015951	0.1806990989984048	0	1
4+1	0.9	1.0	0.7749404109999887	0.8225167319448974	0.1774832680551026	0	1
4+1	0.9	1.0	0.5791358440001204	0.8187017797599342	0.1812982202400658	0	1
4+1	0.9	1.0	0.5914699810000457	0.818969891402657	0.181030108597343	0	1
4+1	0.9	1.0	0.0059172750006837	0.81886025367833	0.1811397463216699	0	1
4+1	0.9	1.0	0.7642878730002849	0.818603950472809	0.181396049527191	0	1
4+1	0.9	1.0	0.1997832170000038	0.8197058271013454	0.1802941728986545	0	1
4+1	0.9	1.0	0.5798218679992715	0.8197696023894356	0.1802303976105643	0	1
4+1	0.9	1.0	0.0071974580005189	0.8191738420442052	0.1808261579557948	0	1
4+1	0.9	1.0	0.0057118940003419	0.8197760239185042	0.1802239760814957	0	1
4+1	0.9	1.0	0.7616130460000932	0.8199980091666573	0.1800019908333426	0	1
4+1	0.9	1.0	0.1960926069996276	0.819660412423906	0.180339587576094	0	1
4+1	0.9	1.0	0.006882097000016	0.8193853952148531	0.1806146047851469	0	1
4+1	0.9	1.0	0.1962855659994602	0.8192780117934201	0.1807219882065799	0	1
4+1	0.9	1.0	0.0063111549998211	0.8202495744250112	0.1797504255749887	0	1
4+1	0.9	1.0	0.1988904769996224	0.8203218304161463	0.1796781695838537	0	1
